Place ID,Place Name,Address,City,State,Zip,Phone,Website,Description,Paid,Category,Subcategory,Keyword 1,Keyword 2,Keyword 3,Keyword 4,Keyword 5,Monday Open,Monday Close,Tuesday Open,Tuesday Close,Wednesday Open,Wednesday Close,Thursday Open,Thursday Close,Friday Open,Friday Close,Saturday Open,Saturday Close,Sunday Open,Sunday Close,Parking,Restroom,Change table,Stroller friendly,Snugabug Pick
STO180,Baby Angel Children’s Resale Shoppe,1959 Shattuck Ave,Berkeley,CA,94704,(510) 253-3356,http://babyangelresale.com/,"Baby Angel featuring baby and children Items resale/retail gently used and new kid's clothing, toys, furniture, equipment, books, baby and Infant gears. They offer a wide variety of merchandise from infant to 12 Year Old clothing, baby gear, toys, children’s furniture, nursing and maternity items. Items accepted will be in excellent, clean and working condition.",N,Stores,Resale stores,Children's clothing,Used,Consignment,Baby Gear & Furniture,,10:30,16:30,10:30,16:30,10:30,16:30,10:30,16:30,10:30,16:30,12,16,,,N,N,,N,N
STO181,Tot Tank,1413 Park St,Alameda,CA,94501,(510) 865-8265,http://www.tottank.com/,"Tot Tank was created with the vision that it would be a destination for new, as well as, seasoned parents to find a complete collection of tried and true necessities for their children - from strollers, car seats, cribs to bibs, burp cloths and breast pumps. At Tot Tank, you can come in and touch and feel what you are buying. Customer service consistently comes first and they are ready to help with advice and first-hand experience, so you make the best choices based on your unique life. ",N,Stores,Baby Gear & Furniture,Baby Gear & Furniture,,,,,10,18,10,18,10,18,10,18,10,18,10,18,11,17,N,N,,N,N
STO182,Kids & Teens World,2050 Duane Ave.,Santa Clara,CA,95054,(669) 235-9107,http://www.kidsnteensworld.com/,"Kids & Teens World provides Bay Area parents the very best children's bedroom furnishings, along with outstanding customer service and clean comfortable showrooms. Kids & Teens World has been doing business for over 20 years, and in that time has grown to five locations throughout the Bay Area. Not only does Kids & Teens World have one of the best selections of kid’s bedroom furniture and trampolines, but they also carry complete playrooms and studies as well as mattresses and other accessories. ",N,Stores,Baby Gear & Furniture,Baby Gear & Furniture,,,,,11,18,11,18,11,18,11,18,11,18,11,18,11,17,Y,N,,N,N
STO183,Kids & Teens World,740 Camino Ramon,Danville,CA,94526,(925) 718-7735,http://www.kidsnteensworld.com/,"Kids & Teens World provides Bay Area parents the very best children's bedroom furnishings, along with outstanding customer service and clean comfortable showrooms. Kids & Teens World has been doing business for over 20 years, and in that time has grown to five locations throughout the Bay Area. Not only does Kids & Teens World have one of the best selections of kid’s bedroom furniture and trampolines, but they also carry complete playrooms and studies as well as mattresses and other accessories. ",N,Stores,Baby Gear & Furniture,Baby Gear & Furniture,,,,,11,18,11,18,11,18,11,18,11,18,11,18,11,17,Y,N,,N,N
STO184,Kids & Teens World,2215 S. El Camino Real,San Mateo,CA,94403,(650) 525-4662,http://www.kidsnteensworld.com/,"Kids & Teens World provides Bay Area parents the very best children's bedroom furnishings, along with outstanding customer service and clean comfortable showrooms. Kids & Teens World has been doing business for over 20 years, and in that time has grown to five locations throughout the Bay Area. Not only does Kids & Teens World have one of the best selections of kid’s bedroom furniture and trampolines, but they also carry complete playrooms and studies as well as mattresses and other accessories. ",N,Stores,Baby Gear & Furniture,Baby Gear & Furniture,,,,,11,18,11,18,11,18,11,18,11,18,11,18,11,17,N,N,,N,N
STO185,Kids & Teens World,881 Grant Ave,Novato,CA,94945,(415) 892-5100,http://www.kidsnteensworld.com/,"Kids & Teens World provides Bay Area parents the very best children's bedroom furnishings, along with outstanding customer service and clean comfortable showrooms. Kids & Teens World has been doing business for over 20 years, and in that time has grown to five locations throughout the Bay Area. Not only does Kids & Teens World have one of the best selections of kid’s bedroom furniture and trampolines, but they also carry complete playrooms and studies as well as mattresses and other accessories. ",N,Stores,Baby Gear & Furniture,Baby Gear & Furniture,,,,,11,18,11,18,11,18,11,18,11,18,11,18,11,17,Y,N,,N,N
STO186,Kids & Teens World,720 Main St.,Pleasanton,CA,94566,(925) 425-7655,http://www.kidsnteensworld.com/,"Kids & Teens World provides Bay Area parents the very best children's bedroom furnishings, along with outstanding customer service and clean comfortable showrooms. Kids & Teens World has been doing business for over 20 years, and in that time has grown to five locations throughout the Bay Area. Not only does Kids & Teens World have one of the best selections of kid’s bedroom furniture and trampolines, but they also carry complete playrooms and studies as well as mattresses and other accessories. ",N,Stores,Baby Gear & Furniture,Baby Gear & Furniture,,,,,11,18,11,18,11,18,11,18,11,18,11,18,11,17,Y,N,,N,N
STO187,Once Upon a Child,39644 Cedar Blvd,Newark,CA,94560,(510) 573-4530,http://www.onceuponachildnewark.com/,"Once Upon a Child customers want quality children’s clothing and they can find them at the store with discounts up to 70% off the original retail prices. Once Upon a Child offers a fun and convenient way to sell your gently used items. Whether you’re buying or selling, they would love to help you find what you’re looking for. They offer payment on-the-spot for items selected that meet current style, safety and condition standards. They maintain high merchandise standards by thoroughly inspecting all toys and equipment for any safety recalls.",N,Stores,Resale stores,Baby Gear & Furniture,Used,Consignment,,,10,20,10,20,10,20,10,20,10,20,10,18,12,18,Y,N,,N,N
STO188,Once Upon A Child,1878 S Norfolk St,San Mateo,CA,94403,(650) 458-3595,http://www.onceuponachildsanmateo.com/,"Once Upon a Child customers want quality children’s clothing and they can find them at the store with discounts up to 70% off the original retail prices. Once Upon a Child offers a fun and convenient way to sell your gently used items. Whether you’re buying or selling, they would love to help you find what you’re looking for. They offer payment on-the-spot for items selected that meet current style, safety and condition standards. They maintain high merchandise standards by thoroughly inspecting all toys and equipment for any safety recalls.",N,Stores,Resale stores,Baby Gear & Furniture,Used,Consignment,,,10,20,10,20,10,20,10,20,10,20,10,18,12,17,Y,N,,N,N
STO189,Carmel Blue,1418 Grant Ave,San Francisco,CA,94133,(415) 362-2583,http://www.carmelblue.com/,"Carmel Blue is San Francisco parents’ premier resource for all things baby: prenatal classes, childbirth preparation and education, postnatal parenting support and baby products. They won Red Tricycle's award for the Most Awesome Baby & Maternity Shop in the San Francisco Bay Area. They offer prenatal education and resources that will provide expectant parents peace of mind and excitement as they navigate pregnancy, birth and new parenting. Carmel Blue’s prenatal classes are small so that you get personal attention and all your questions answered by teachers who are experts in their fields.",N,Stores,Baby Gear & Furniture,Baby Gear & Furniture,,,,,,,11,18,11,18,11,18,11,18,10,18,11,17,N,N,,N,Y
STO190,Wish,2333 Blvd Cir,Walnut Creek,CA,94595,(925) 322-7109,http://wishwalnutcreek.com/,"Wish is a cute gift shop with lots of unique baby, home and special occasion items. There are cute clothing, jewellery, candles, toys and more. ",N,Stores,Baby Gear & Furniture,Baby Gear & Furniture,,,,,10,18,10,18,10,18,10,18,10,18,10,17,,,Y,N,,N,N
STO191,Natural Mom Gear,3400 De La Cruz Blvd,Santa Clara,CA,95054,(408) 702-2411,http://www.naturalmomgear.com/,"Natural Mom Gear is a family run store that carries products that they love and customers request. Their goals are to provide high quality, green, organic, or smart gear for active families while supporting products made in the USA as much as possible. They have a wide selection of Baby Carriers and Mei Teis. They believe in an early, close and strong bonding between baby and parent is a best start for a young life to flourish. They love stainless steel since its natural, BPA free, green, and reusable. Buy it once, and use it forever. They carry Stainless Steel Lunch Boxes, and Stainless Steel Water Bottles. Limited opening hours. Also open by appointment. Feel free to email fei@naturalmomgear.com to schedule a visit.",N,Stores,Baby Gear & Furniture,Baby Gear & Furniture,,,,,9:30,11:30,,,9:30,11:30,,,,,,,,,Y,N,,N,N
STO192,Snickerdoodles,442 Hartz Ave,Danville,CA,94526,(925) 820-4956,http://www.danvillesnickerdoodles.com/,"Snickerdoodles Children's Consignment Boutique offers a great selection of stylish clothing, children’s accessories and furniture. Snickerdoodles is a locally owned, family operated business. Their mission is to provide great, quality, gently used items at an affordable price.",N,Stores,Resale stores,Baby Gear & Furniture,Used,Consignment,,,12,17,10,17,10,17,10,17,10,17,10,16,,,Y,N,,N,N
STO193,Wishbone,601 Irving St,San Francisco,CA,94122,(415) 242-5540,http://wishbonesf.com/,"Wishbone is a neighborhood store, they carry fun and quirky product lines to delight and amuse shoppers, an ever-changing collection of gifts and one of the city's best greeting card selections.",N,Stores,Baby Gear & Furniture,Baby Gear & Furniture,,,,,11:30,18,11:30,18,11:30,18,11:30,18,11:30,18,11:30,18,11:30,18,N,N,,N,N
STO194,Bella Blue Baby Couture,549 Taraval St,San Francisco,CA,94116,(415) 702-9470,http://www.bellabluekids.com/,"Bella Blue Baby Couture carries garments that are handmade making each piece unique.  There might be some sizing variations within the same size as a result of different knitting techniques. Each piece is signed by the knitter & revised by a quality control team before shipping directly to customers. Care Instructions are available on the garments, included in the packing and available to you via their website.  ",N,Stores,Baby Gear & Furniture,Baby Gear & Furniture,,,,,,,12,19,12,19,12,19,12,19,12,19,,,N,N,,N,N
STO195,Baby News Outlet,6909 Las Positas Rd,Livermore,CA,94550,(925) 245-1370,http://www.babynewsonline.com/store/index.php,"The Baby News outlet specializes in product closeouts from major brands like Britax, Graco, Evenflo & Munire. You can find there a great variety of Baby Gear and furniture to choose from at some great prices especially during their once a year 50% off floor model sale.",N,Stores,Baby Gear & Furniture,Baby Gear & Furniture,,,,,8:30,17,8:30,17,8:30,17,8:30,17,8:30,17,,,,,Y,N,,N,N
STO196,Mango Street Kids,7579 Monterey St,Gilroy,CA,95020,(408) 842-1722,http://www.mangostreetkids.com/,"Mango Street Kids is a resale and consignment shop. They carry clothing and equipment for newborn through size 14, maternity clothing, including a designer area at great prices.  They also carry baby accessories, equipment, and furniture, as well as gently used toys. They believes in environmentally positive efforts and love helping families join a global effort to re-use while saving money by selling, trading and purchasing resale instead of buying new. ",N,Stores,Resale stores,Baby Gear & Furniture,Used,Consignment,,,11,15,10,17,10,17,10,17,10,17,11,15,,,N,N,,N,N
STO197,Busy Baby Bottoms,703 Woodside Rd,Redwood City,CA,94063,(650) 771-6114,http://www.busybabybottoms.com/,"Busy Baby Bottoms is a new retail store that offers a variety of new and gently used baby/toddler items, all of good quality and affordability, as well as a large selection of cloth diapers.",N,Stores,Baby Gear & Furniture,Baby Gear & Furniture,,,,,,,,,12,17,12,17,12,17,12,17,12,17,Y,N,,N,N
STO198,Heroine,4100 24th St,San Francisco,CA,94114,(415) 642-4843,http://www.heroineboutique.com/,"Heroine is a new, fun shopping experience for women, including expecting and nursing moms who aspire to express their individual, unique styles, throughout the different adventures in their lives. In addition to modern and vintage-esque attire for ladies, they have a selection of all-organic clothing for mini heroes and heroines, as well as a cool collection of accessories, jewelry, artwork, books and toys. Heroine is proud to showcase local, independent designers and support charities benefiting families, women and children in need.",N,Stores,Baby Gear & Furniture,Baby Gear & Furniture,Maternity ,,,,11,19,11,19,11,19,11,19,11,19,10,19,10,18,N,N,,N,N
STO199,Lakeshore Learning Store,1099 S Bascom Ave,San Jose,CA,95128,(408) 998-0794,http://www.lakeshorelearning.com/,"Lakeshore is dedicated to creating innovative educational materials that spark young imaginations, instill a sense of wonder and foster a lifelong love of learning. With materials for infants and toddlers through the 6th grade, they help children reach developmental milestones and achieve educational goals—while still having fun. Their products are specially designed to motivate and encourage little ones to investigate and engage with their world by exploring, discovering, playing and learning.",N,Stores,Baby Gear & Furniture,Baby Gear & Furniture,,,,,9,20,9,20,9,20,9,20,9,20,10,19,11,17,Y,N,,N,N
STO200,Eco Goods,1130 Pacific Ave,Santa Cruz,CA,95060,(831) 429-5758,http://www.ecogoods.com/,"Eco Goods is an environmentally friendly general store in downtown Santa Cruz, specializing in beautiful organic cotton, hemp, and bamboo clothing, body care products, children's toys, hats, bags, home goods, and much more. The concept behind Eco Goods is an environmental general store offering entirely “eco” products all selected based on their earth friendly merits. ",N,Stores,Baby Gear & Furniture,Baby Gear & Furniture,,,,,10,18,10,18,10,18,10,18,10,18,11,19,11,17,Y,N,,N,Y
STO201,Just Baby Gifts and Apparel,210 Capitola Ave,Capitola,CA,95010,,http://www.justbaby.us/,"Just Baby Gifts and Apparel creates unique designs of baby clothing under their own label, justbaby.us, including hand smocked and embroidered clothing, day clothes, play clothes, party dresses, boys jumpers, hand knit sweaters and quilts. They specialize in heirloom style Christening Gowns and hand smocked dresses and jon-jons. They design every garment to be an heirloom, passed on for the ages. They also showcase some very special companies who create unique and precious baby gifts & clothing, including Mud Pie, Bunnies By The Bay, Sage Creek Organics, Baby Aspen, Zootie B. Little & Bearington Baby. ",N,Stores,Maternity stores,Maternity,Children's clothing,,,,,,11,17,11,17,11,17,10,18,10,18,11,17,N,N,,N,N
STO202,Mom’s the Word Maternity,855 El Camino Real,Palo Alto,CA,94301,(650) 328-1333,http://momstheword.com/,"Mom’s the Word was founded with the belief that pregnant women were just women who love to look and feel their best-and that this is even more important when you’re pregnant and have no idea what your body is doing on a weekly basis. They offer Maternity styles clothes that make you look and feel as fabulous as you are. Nursing styles to make life easy and chic. They believe that that a pregnant woman can look just as sexy, just as chic, just as stylish, just as hot, just as good as anyone else, maybe even more so and design their cloth accordingly.",N,Stores,Maternity stores,Maternity,,,,,10,18,10,18,10,18,10,18,10,18,10,18,11,17,Y,N,,N,N
STO203,Mom’s the Word Maternity,3385 Sacramento St,San Francisco,CA,94118,(415) 441-8261,http://momstheword.com/,"Mom’s the Word was founded with the belief that pregnant women were just women who love to look and feel their best-and that this is even more important when you’re pregnant and have no idea what your body is doing on a weekly basis. They offer Maternity styles clothes that make you look and feel as fabulous as you are. Nursing styles to make life easy and chic. They believe that that a pregnant woman can look just as sexy, just as chic, just as stylish, just as hot, just as good as anyone else, maybe even more so and design their cloth accordingly.",N,Stores,Maternity stores,Maternity,,,,,10,18,10,18,10,18,10,18,10,18,10,18,11,17,N,N,,N,N
STO204,El Camino Hospital Maternal Connections,2485 Hospital Dr,"Mountain View, CA 94040Phone number(650) 988-8287",CA,94040,(650) 988-8287,https://www.elcaminohospital.org/Womens_Health/Pregnancy_Childbirth/Maternity_Stores,"Located in the Women’s Hospital ground-floor lobby, the Maternal Connection offers gifts, flowers, snacks and a variety of prenatal, postpartum and baby products and supplies. As a new or expectant mother, there are a number of things you need for yourself and your new baby. El Camino Hospital makes it easy and convenient by offering well-stocked boutiques on site. Many of the items come highly recommended by mothers and lactation specialists.",N,Stores,Maternity stores,Maternity,,,,,10,16,10,16,10,16,10,16,10,16,10,16,,,Y,Y,,N,N
